Date,Description,Amount,Transaction_Type,Category,Account_Name,Month,Month_Name,Day_of_Week
2025-12-03,Kebutuhan Pokok,13252.28,EXPENSE,Belanja,BCA,12,December,Wednesday
2025-12-03,Gofood,9950.2,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Wednesday
2025-12-03,Pulsa,13384.61,EXPENSE,Tagihan,Gopay,12,December,Wednesday
2025-12-03,BPJS,7476.31,EXPENSE,Tagihan,Dompet Tunai,12,December,Wednesday
2025-12-03,Biaya Admin,9242.3,EXPENSE,Lain-lain,Dompet Tunai,12,December,Wednesday
2025-12-04,Biaya Admin,2322.4,EXPENSE,Lain-lain,Gopay,12,December,Thursday
2025-12-04,Kopi Pagi,6360.44,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-04,Jajan Sore,5600.51,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-05,Lain-lain,13311.46,EXPENSE,Lain-lain,Dompet Tunai,12,December,Friday
2025-12-05,Kebutuhan Pokok,6365.0,EXPENSE,Belanja,Dompet Tunai,12,December,Friday
2025-12-05,Bioskop,15488.87,EXPENSE,Hiburan,Dompet Tunai,12,December,Friday
2025-12-05,Iuran Bulanan,4485.53,EXPENSE,Tagihan,BCA,12,December,Friday
2025-12-05,Kebutuhan Pokok,2218.11,EXPENSE,Belanja,BCA,12,December,Friday
2025-12-06,Pulsa,3126.89,EXPENSE,Tagihan,BCA,12,December,Saturday
2025-12-06,Biaya Admin,5532.57,EXPENSE,Lain-lain,BCA,12,December,Saturday
2025-12-06,Lain-lain,8681.17,EXPENSE,Lain-lain,Dompet Tunai,12,December,Saturday
2025-12-06,Makan Malam,9871.22,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Saturday
2025-12-06,Pulsa,2480.79,EXPENSE,Tagihan,Gopay,12,December,Saturday
2025-12-06,Biaya Admin,854.26,EXPENSE,Lain-lain,BCA,12,December,Saturday
2025-12-06,Main Ke Mall,8700.32,EXPENSE,Hiburan,Dompet Tunai,12,December,Saturday
2025-12-07,Iuran Bulanan,3970.89,EXPENSE,Tagihan,Dompet Tunai,12,December,Sunday
2025-12-07,Air,11630.75,EXPENSE,Tagihan,Gopay,12,December,Sunday
2025-12-07,Insentif,46581.48,INCOME,Gaji,Gopay,12,December,Sunday
2025-12-08,Tabungan,236502.77,INCOME,Goals,Dompet Tunai,12,December,Monday
2025-12-08,Lain-lain,14741.9,EXPENSE,Lain-lain,BCA,12,December,Monday
2025-12-08,Air,4426.26,EXPENSE,Tagihan,BCA,12,December,Monday
2025-12-09,Biaya Admin,7862.41,EXPENSE,Lain-lain,BCA,12,December,Tuesday
2025-12-09,Investasi,73298.0,INCOME,Goals,Gopay,12,December,Tuesday
2025-12-09,Listrik,9092.04,EXPENSE,Tagihan,BCA,12,December,Tuesday
2025-12-09,Tissue,9133.89,EXPENSE,Belanja,BCA,12,December,Tuesday
2025-12-10,BPJS,5224.26,EXPENSE,Tagihan,Dompet Tunai,12,December,Wednesday
2025-12-11,Streaming,14099.73,EXPENSE,Hiburan,Dompet Tunai,12,December,Thursday
2025-12-11,Cemilan,3883.91,EXPENSE,Makan & Minum,BCA,12,December,Thursday
2025-12-11,Gofood,9176.71,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-11,Makan Malam,973.96,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-11,Kebutuhan Pokok,7573.19,EXPENSE,Belanja,Gopay,12,December,Thursday
2025-12-11,Internet,12622.39,EXPENSE,Tagihan,BCA,12,December,Thursday
2025-12-11,Cemilan,938.9,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-11,Biaya Admin,11659.33,EXPENSE,Lain-lain,Gopay,12,December,Thursday
2025-12-11,Gofood,14882.6,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Thursday
2025-12-11,Bioskop,10309.72,EXPENSE,Hiburan,Dompet Tunai,12,December,Thursday
2025-12-12,Top up Game,15451.58,EXPENSE,Hiburan,Dompet Tunai,12,December,Friday
2025-12-12,Listrik,14260.45,EXPENSE,Tagihan,Gopay,12,December,Friday
2025-12-12,Kopi Pagi,12362.36,EXPENSE,Makan & Minum,Gopay,12,December,Friday
2025-12-12,Listrik,10826.54,EXPENSE,Tagihan,Dompet Tunai,12,December,Friday
2025-12-12,Tabungan,52174.27,INCOME,Goals,Dompet Tunai,12,December,Friday
2025-12-12,Cemilan,5743.18,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Friday
2025-12-12,Warung Nasi,10086.84,EXPENSE,Makan & Minum,Gopay,12,December,Friday
2025-12-13,Alfamart,10935.85,EXPENSE,Belanja,Dompet Tunai,12,December,Saturday
2025-12-13,Biaya Admin,2020.81,EXPENSE,Lain-lain,Dompet Tunai,12,December,Saturday
2025-12-13,Cashback,161158.04,INCOME,Goals,Dompet Tunai,12,December,Saturday
2025-12-13,Biaya Admin,2071.31,EXPENSE,Lain-lain,Gopay,12,December,Saturday
2025-12-14,Lain-lain,369.11,EXPENSE,Lain-lain,Gopay,12,December,Sunday
2025-12-14,Lain-lain,13265.95,EXPENSE,Lain-lain,Dompet Tunai,12,December,Sunday
2025-12-14,Cemilan,13663.24,EXPENSE,Makan & Minum,BCA,12,December,Sunday
2025-12-14,Streaming,3506.42,EXPENSE,Hiburan,BCA,12,December,Sunday
2025-12-14,Kebutuhan Pokok,13059.19,EXPENSE,Belanja,Gopay,12,December,Sunday
2025-12-14,Freelance Project,7553.21,INCOME,Gaji,BCA,12,December,Sunday
2025-12-14,Insentif,31571.88,INCOME,Gaji,Dompet Tunai,12,December,Sunday
2025-12-15,Freelance Project,120569.94,INCOME,Gaji,Dompet Tunai,12,December,Monday
2025-12-15,Main Ke Mall,7003.34,EXPENSE,Hiburan,BCA,12,December,Monday
2025-12-15,Makan Malam,831.22,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Monday
2025-12-15,Biaya Admin,9430.67,EXPENSE,Lain-lain,BCA,12,December,Monday
2025-12-15,Lain-lain,11601.63,EXPENSE,Lain-lain,BCA,12,December,Monday
2025-12-15,BPJS,12290.58,EXPENSE,Tagihan,BCA,12,December,Monday
2025-12-15,Gaji Bulanan,140727.93,INCOME,Gaji,Gopay,12,December,Monday
2025-12-15,BPJS,11964.98,EXPENSE,Tagihan,BCA,12,December,Monday
2025-12-16,Top up Game,14229.7,EXPENSE,Hiburan,Gopay,12,December,Tuesday
2025-12-16,Biaya Admin,4090.11,EXPENSE,Lain-lain,BCA,12,December,Tuesday
2025-12-16,Biaya Admin,12784.35,EXPENSE,Lain-lain,Dompet Tunai,12,December,Tuesday
2025-12-16,Jajan Sore,12368.56,EXPENSE,Makan & Minum,Gopay,12,December,Tuesday
2025-12-16,Warung Nasi,6007.65,EXPENSE,Makan & Minum,BCA,12,December,Tuesday
2025-12-16,Gofood,3493.23,EXPENSE,Makan & Minum,BCA,12,December,Tuesday
2025-12-16,Iuran Bulanan,658.86,EXPENSE,Tagihan,BCA,12,December,Tuesday
2025-12-16,Biaya Admin,9637.7,EXPENSE,Lain-lain,Gopay,12,December,Tuesday
2025-12-16,Streaming,12559.71,EXPENSE,Hiburan,Dompet Tunai,12,December,Tuesday
2025-12-16,Cemilan,15654.29,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Tuesday
2025-12-17,Lain-lain,4793.63,EXPENSE,Lain-lain,BCA,12,December,Wednesday
2025-12-17,Freelance Project,1014.28,INCOME,Gaji,Dompet Tunai,12,December,Wednesday
2025-12-17,Streaming,2548.01,EXPENSE,Hiburan,Dompet Tunai,12,December,Wednesday
2025-12-17,Streaming,14718.23,EXPENSE,Hiburan,Gopay,12,December,Wednesday
2025-12-17,Lain-lain,12546.02,EXPENSE,Lain-lain,BCA,12,December,Wednesday
2025-12-17,Pulsa,7586.68,EXPENSE,Tagihan,Gopay,12,December,Wednesday
2025-12-17,Bioskop,8091.36,EXPENSE,Hiburan,Gopay,12,December,Wednesday
2025-12-17,Biaya Admin,13804.46,EXPENSE,Lain-lain,Dompet Tunai,12,December,Wednesday
2025-12-18,Top up Game,12435.26,EXPENSE,Hiburan,Dompet Tunai,12,December,Thursday
2025-12-18,Air,3849.21,EXPENSE,Tagihan,Gopay,12,December,Thursday
2025-12-18,Belanja Mingguan,7376.69,EXPENSE,Belanja,Gopay,12,December,Thursday
2025-12-18,Gofood,9450.05,EXPENSE,Makan & Minum,Gopay,12,December,Thursday
2025-12-18,Lain-lain,9771.59,EXPENSE,Lain-lain,Gopay,12,December,Thursday
2025-12-18,Streaming,4181.99,EXPENSE,Hiburan,Dompet Tunai,12,December,Thursday
2025-12-18,Lain-lain,11846.13,EXPENSE,Lain-lain,Gopay,12,December,Thursday
2025-12-19,Makan Malam,15540.32,EXPENSE,Makan & Minum,Gopay,12,December,Friday
2025-12-19,Makan Malam,11921.68,EXPENSE,Makan & Minum,BCA,12,December,Friday
2025-12-19,Kopi Pagi,1379.15,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Friday
2025-12-19,Internet,5669.08,EXPENSE,Tagihan,Gopay,12,December,Friday
2025-12-19,BPJS,2045.14,EXPENSE,Tagihan,BCA,12,December,Friday
2025-12-20,Kebutuhan Pokok,1233.28,EXPENSE,Belanja,Dompet Tunai,12,December,Saturday
2025-12-20,Main Ke Mall,8455.76,EXPENSE,Hiburan,BCA,12,December,Saturday
2025-12-20,Freelance Project,93348.1,INCOME,Gaji,BCA,12,December,Saturday
2025-12-20,Freelance Project,223450.92,INCOME,Gaji,Dompet Tunai,12,December,Saturday
2025-12-20,Lain-lain,9280.22,EXPENSE,Lain-lain,BCA,12,December,Saturday
2025-12-20,Main Ke Mall,13054.93,EXPENSE,Hiburan,Dompet Tunai,12,December,Saturday
2025-12-20,Streaming,15410.32,EXPENSE,Hiburan,BCA,12,December,Saturday
2025-12-21,Sabun,9887.23,EXPENSE,Belanja,Dompet Tunai,12,December,Sunday
2025-12-21,Biaya Admin,11976.25,EXPENSE,Lain-lain,Gopay,12,December,Sunday
2025-12-21,Top up Game,1261.62,EXPENSE,Hiburan,Gopay,12,December,Sunday
2025-12-21,Iuran Bulanan,4698.23,EXPENSE,Tagihan,BCA,12,December,Sunday
2025-12-21,Kopi Pagi,13784.92,EXPENSE,Makan & Minum,Gopay,12,December,Sunday
2025-12-21,Belanja Mingguan,11617.19,EXPENSE,Belanja,BCA,12,December,Sunday
2025-12-22,Cemilan,14217.69,EXPENSE,Makan & Minum,Gopay,12,December,Monday
2025-12-22,Biaya Admin,16426.97,EXPENSE,Lain-lain,BCA,12,December,Monday
2025-12-22,Parkir,6824.31,EXPENSE,Tagihan,Gopay,12,December,Monday
2025-12-22,Parkir,14362.68,EXPENSE,Tagihan,Dompet Tunai,12,December,Monday
2025-12-22,Indomaret,10957.46,EXPENSE,Belanja,BCA,12,December,Monday
2025-12-22,Lain-lain,5206.03,EXPENSE,Lain-lain,Gopay,12,December,Monday
2025-12-22,Kebutuhan Pokok,6765.71,EXPENSE,Belanja,Dompet Tunai,12,December,Monday
2025-12-22,Top up Game,7474.01,EXPENSE,Hiburan,Gopay,12,December,Monday
2025-12-22,Investasi,43861.24,INCOME,Goals,BCA,12,December,Monday
2025-12-22,Bioskop,15222.27,EXPENSE,Hiburan,BCA,12,December,Monday
2025-12-22,Biaya Admin,14499.49,EXPENSE,Lain-lain,Gopay,12,December,Monday
2025-12-22,Top up Game,13857.9,EXPENSE,Hiburan,Gopay,12,December,Monday
2025-12-23,Streaming,15082.69,EXPENSE,Hiburan,Dompet Tunai,12,December,Tuesday
2025-12-23,Gofood,8352.44,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Tuesday
2025-12-23,Indomaret,670.86,EXPENSE,Belanja,Dompet Tunai,12,December,Tuesday
2025-12-23,Main Ke Mall,9233.61,EXPENSE,Hiburan,Dompet Tunai,12,December,Tuesday
2025-12-23,Main Ke Mall,4599.59,EXPENSE,Hiburan,Gopay,12,December,Tuesday
2025-12-23,Warung Nasi,16151.66,EXPENSE,Makan & Minum,Gopay,12,December,Tuesday
2025-12-23,Alfamart,13765.71,EXPENSE,Belanja,Dompet Tunai,12,December,Tuesday
2025-12-23,Biaya Admin,6552.46,EXPENSE,Lain-lain,Dompet Tunai,12,December,Tuesday
2025-12-23,Gaji Bulanan,104179.32,INCOME,Gaji,Dompet Tunai,12,December,Tuesday
2025-12-23,Pulsa,14546.05,EXPENSE,Tagihan,BCA,12,December,Tuesday
2025-12-23,Main Ke Mall,11428.32,EXPENSE,Hiburan,Dompet Tunai,12,December,Tuesday
2025-12-24,Gofood,13117.85,EXPENSE,Makan & Minum,BCA,12,December,Wednesday
2025-12-24,Lain-lain,13036.55,EXPENSE,Lain-lain,Dompet Tunai,12,December,Wednesday
2025-12-24,Top up Game,9078.31,EXPENSE,Hiburan,BCA,12,December,Wednesday
2025-12-24,Biaya Admin,1345.22,EXPENSE,Lain-lain,Dompet Tunai,12,December,Wednesday
2025-12-24,Bunga Bank,235392.14,INCOME,Goals,Dompet Tunai,12,December,Wednesday
2025-12-24,Kopi Pagi,8753.54,EXPENSE,Makan & Minum,BCA,12,December,Wednesday
2025-12-25,Parkir,14085.08,EXPENSE,Tagihan,Dompet Tunai,12,December,Thursday
2025-12-25,Indomaret,2944.17,EXPENSE,Belanja,Dompet Tunai,12,December,Thursday
2025-12-25,Biaya Admin,8046.48,EXPENSE,Lain-lain,Gopay,12,December,Thursday
2025-12-25,Lain-lain,7060.84,EXPENSE,Lain-lain,BCA,12,December,Thursday
2025-12-25,Investasi,227448.1,INCOME,Goals,BCA,12,December,Thursday
2025-12-25,Listrik,748.93,EXPENSE,Tagihan,BCA,12,December,Thursday
2025-12-25,Listrik,9193.07,EXPENSE,Tagihan,BCA,12,December,Thursday
2025-12-25,Belanja Mingguan,5591.77,EXPENSE,Belanja,Gopay,12,December,Thursday
2025-12-25,Sabun,10868.5,EXPENSE,Belanja,Dompet Tunai,12,December,Thursday
2025-12-25,Internet,2844.1,EXPENSE,Tagihan,Dompet Tunai,12,December,Thursday
2025-12-25,Sabun,6414.92,EXPENSE,Belanja,BCA,12,December,Thursday
2025-12-26,Makan Siang,11282.47,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Friday
2025-12-26,Internet,11746.47,EXPENSE,Tagihan,Gopay,12,December,Friday
2025-12-26,Makan Malam,5194.68,EXPENSE,Makan & Minum,BCA,12,December,Friday
2025-12-26,Tissue,615.65,EXPENSE,Belanja,Gopay,12,December,Friday
2025-12-26,Indomaret,1048.81,EXPENSE,Belanja,BCA,12,December,Friday
2025-12-26,Biaya Admin,1658.02,EXPENSE,Lain-lain,Dompet Tunai,12,December,Friday
2025-12-27,Parkir,344.06,EXPENSE,Tagihan,Dompet Tunai,12,December,Saturday
2025-12-27,Bonus,10669.67,INCOME,Gaji,BCA,12,December,Saturday
2025-12-27,Bonus,21831.1,INCOME,Gaji,Gopay,12,December,Saturday
2025-12-27,Pulsa,558.99,EXPENSE,Tagihan,Gopay,12,December,Saturday
2025-12-27,Biaya Admin,9086.22,EXPENSE,Lain-lain,Gopay,12,December,Saturday
2025-12-27,Pulsa,13753.89,EXPENSE,Tagihan,Dompet Tunai,12,December,Saturday
2025-12-28,Biaya Admin,2654.12,EXPENSE,Lain-lain,BCA,12,December,Sunday
2025-12-28,Biaya Admin,14909.08,EXPENSE,Lain-lain,Dompet Tunai,12,December,Sunday
2025-12-28,Streaming,14903.62,EXPENSE,Hiburan,Gopay,12,December,Sunday
2025-12-28,Streaming,8628.35,EXPENSE,Hiburan,Gopay,12,December,Sunday
2025-12-29,Cemilan,8544.34,EXPENSE,Makan & Minum,BCA,12,December,Monday
2025-12-29,Bioskop,10690.0,EXPENSE,Hiburan,Dompet Tunai,12,December,Monday
2025-12-29,Warung Nasi,9120.35,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Monday
2025-12-29,Investasi,132040.45,INCOME,Goals,Dompet Tunai,12,December,Monday
2025-12-29,Lain-lain,1774.31,EXPENSE,Lain-lain,BCA,12,December,Monday
2025-12-29,Gofood,1651.02,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Monday
2025-12-29,Biaya Admin,8598.9,EXPENSE,Lain-lain,Gopay,12,December,Monday
2025-12-29,Belanja Mingguan,536.85,EXPENSE,Belanja,Dompet Tunai,12,December,Monday
2025-12-30,Makan Malam,7365.67,EXPENSE,Makan & Minum,BCA,12,December,Tuesday
2025-12-30,Internet,9826.23,EXPENSE,Tagihan,BCA,12,December,Tuesday
2025-12-30,Biaya Admin,12052.22,EXPENSE,Lain-lain,Gopay,12,December,Tuesday
2025-12-31,Makan Malam,16278.67,EXPENSE,Makan & Minum,Dompet Tunai,12,December,Wednesday
2025-12-31,Internet,10184.36,EXPENSE,Tagihan,Gopay,12,December,Wednesday
2025-12-31,Belanja Mingguan,12712.85,EXPENSE,Belanja,Gopay,12,December,Wednesday
2025-12-31,Makan Siang,15538.97,EXPENSE,Makan & Minum,Gopay,12,December,Wednesday
2025-12-31,Main Ke Mall,7043.79,EXPENSE,Hiburan,BCA,12,December,Wednesday
2024-01-01,Transfer Orang Tua,1899159.0,INCOME,Gaji,BCA,1,January,Monday
2024-01-01,Indomaret Snack,15746.0,EXPENSE,Makan & Minum,Gopay,1,January,Monday
2024-01-01,Es Teh,17339.0,EXPENSE,Makan & Minum,BCA,1,January,Monday
2024-01-01,Sewa Kost Bulanan,932233.0,EXPENSE,Tagihan,BCA,1,January,Monday
2024-01-01,Cilok,7685.0,EXPENSE,Belanja,Dompet Tunai,1,January,Monday
2024-01-01,Ongkos,10806.0,EXPENSE,Lain-lain,Gopay,1,January,Monday
2024-01-02,Uang Bulanan,1063977.0,INCOME,Gaji,BCA,1,January,Tuesday
2024-01-02,Indomaret Snack,11212.0,EXPENSE,Makan & Minum,Gopay,1,January,Tuesday
2024-01-02,Bakso,24651.0,EXPENSE,Makan & Minum,Gopay,1,January,Tuesday
2024-01-02,Bayar Kost,924751.0,EXPENSE,Tagihan,Dompet Tunai,1,January,Tuesday
2024-01-03,Es Teh,36843.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-03,Ongkos,2074.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Wednesday
2024-01-04,Kantin,16061.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Thursday
2024-01-04,Cilok,17959.0,EXPENSE,Belanja,Gopay,1,January,Thursday
2024-01-04,Mie Ayam,24607.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Thursday
2024-01-05,Kantin,29353.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Friday
2024-01-05,Bayar Kost,938043.0,EXPENSE,Tagihan,Dompet Tunai,1,January,Friday
2024-01-06,Gorengan,10426.0,EXPENSE,Belanja,Gopay,1,January,Saturday
2024-01-07,Bakso,15655.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Sunday
2024-01-07,Indomaret Snack,22205.0,EXPENSE,Makan & Minum,Gopay,1,January,Sunday
2024-01-07,Bakso,10564.0,EXPENSE,Makan & Minum,BCA,1,January,Sunday
2024-01-08,GoFood,20800.0,EXPENSE,Makan & Minum,BCA,1,January,Monday
2024-01-08,Mie Ayam,13279.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-08,GoFood,21273.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-08,Isi Bensin,26045.0,EXPENSE,Tagihan,Dompet Tunai,1,January,Monday
2024-01-10,Paket Data,46197.0,EXPENSE,Tagihan,Gopay,1,January,Wednesday
2024-01-10,Kantin,19873.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Wednesday
2024-01-10,Kopi,20175.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-10,Bakso,23312.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-11,BBM,29658.0,EXPENSE,Tagihan,Gopay,1,January,Thursday
2024-01-11,Es Teh,20594.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Thursday
2024-01-11,Indomaret Snack,10054.0,EXPENSE,Makan & Minum,BCA,1,January,Thursday
2024-01-12,Gorengan,16084.0,EXPENSE,Belanja,Dompet Tunai,1,January,Friday
2024-01-13,Nasi Padang,19089.0,EXPENSE,Makan & Minum,Gopay,1,January,Saturday
2024-01-13,Nasi Padang,24993.0,EXPENSE,Makan & Minum,Gopay,1,January,Saturday
2024-01-14,Nasi Padang,24225.0,EXPENSE,Makan & Minum,Gopay,1,January,Sunday
2024-01-14,Es Teh,24877.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Sunday
2024-01-15,Es Teh,23019.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-15,Bakso,20726.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-15,Es Teh,16947.0,EXPENSE,Makan & Minum,Gopay,1,January,Monday
2024-01-15,Dana Darurat,183390.0,INCOME,Goals,BCA,1,January,Monday
2024-01-16,Warung Nasi,16898.0,EXPENSE,Makan & Minum,Gopay,1,January,Tuesday
2024-01-16,Snack,6082.0,EXPENSE,Belanja,Gopay,1,January,Tuesday
2024-01-17,Alfamart,13329.0,EXPENSE,Belanja,Dompet Tunai,1,January,Wednesday
2024-01-17,Grab Motor,2748.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Wednesday
2024-01-17,Kantin,16209.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-17,Warung Nasi,10712.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-18,Bakso,14092.0,EXPENSE,Makan & Minum,Gopay,1,January,Thursday
2024-01-18,Bensin,36634.0,EXPENSE,Tagihan,Gopay,1,January,Thursday
2024-01-19,Cilok,6703.0,EXPENSE,Belanja,Gopay,1,January,Friday
2024-01-20,Kantin,19699.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Saturday
2024-01-21,Warung Nasi,15101.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Sunday
2024-01-21,Nasi Padang,16542.0,EXPENSE,Makan & Minum,Gopay,1,January,Sunday
2024-01-21,Ongkos,11499.0,EXPENSE,Lain-lain,Gopay,1,January,Sunday
2024-01-22,BBM,25684.0,EXPENSE,Tagihan,Dompet Tunai,1,January,Monday
2024-01-22,Kopi,22579.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-22,Alfamart,6991.0,EXPENSE,Belanja,Gopay,1,January,Monday
2024-01-22,Mie Ayam,21741.0,EXPENSE,Makan & Minum,BCA,1,January,Monday
2024-01-22,GoFood,21894.0,EXPENSE,Makan & Minum,Gopay,1,January,Monday
2024-01-23,Print Tugas,9884.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Tuesday
2024-01-23,Indomaret,12387.0,EXPENSE,Belanja,Gopay,1,January,Tuesday
2024-01-25,Isi Bensin,34154.0,EXPENSE,Tagihan,Gopay,1,January,Thursday
2024-01-25,Fotokopi,11606.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Thursday
2024-01-26,Warung Nasi,17862.0,EXPENSE,Makan & Minum,Gopay,1,January,Friday
2024-01-26,GoFood,13897.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Friday
2024-01-26,Mie Ayam,48590.0,EXPENSE,Makan & Minum,Gopay,1,January,Friday
2024-01-26,Fotokopi,2797.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Friday
2024-01-27,Warung Nasi,48317.0,EXPENSE,Makan & Minum,BCA,1,January,Saturday
2024-01-27,Kopi,24876.0,EXPENSE,Makan & Minum,Gopay,1,January,Saturday
2024-01-27,Alfamart,10120.0,EXPENSE,Belanja,Gopay,1,January,Saturday
2024-01-28,Kopi,21005.0,EXPENSE,Makan & Minum,Gopay,1,January,Sunday
2024-01-28,Mie Ayam,11507.0,EXPENSE,Makan & Minum,Gopay,1,January,Sunday
2024-01-28,Cilok,18461.0,EXPENSE,Belanja,Gopay,1,January,Sunday
2024-01-29,Bensin,28624.0,EXPENSE,Tagihan,Dompet Tunai,1,January,Monday
2024-01-29,Es Teh,17867.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Monday
2024-01-29,Indomaret Snack,23060.0,EXPENSE,Makan & Minum,Gopay,1,January,Monday
2024-01-30,Warung Nasi,25956.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Tuesday
2024-01-30,Nasi Padang,10750.0,EXPENSE,Makan & Minum,Gopay,1,January,Tuesday
2024-01-30,Cilok,8824.0,EXPENSE,Belanja,Dompet Tunai,1,January,Tuesday
2024-01-30,Fotokopi,3483.0,EXPENSE,Lain-lain,Dompet Tunai,1,January,Tuesday
2024-01-31,Warung Nasi,12972.0,EXPENSE,Makan & Minum,Gopay,1,January,Wednesday
2024-01-31,GoFood,12117.0,EXPENSE,Makan & Minum,Dompet Tunai,1,January,Wednesday
2024-01-31,Minuman,18348.0,EXPENSE,Belanja,Gopay,1,January,Wednesday
2024-02-01,GoFood,19311.0,EXPENSE,Makan & Minum,BCA,2,February,Thursday
2024-02-01,Bensin,34862.0,EXPENSE,Tagihan,Gopay,2,February,Thursday
2024-02-02,Uang Bulanan,2151511.0,INCOME,Gaji,Gopay,2,February,Friday
2024-02-02,GoFood,38279.0,EXPENSE,Makan & Minum,Gopay,2,February,Friday
2024-02-02,GoFood,14891.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Friday
2024-02-02,Grab Motor,10647.0,EXPENSE,Lain-lain,Gopay,2,February,Friday
2024-02-03,Kopi,24128.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Saturday
2024-02-03,Uang Bulanan,1116455.0,INCOME,Gaji,Gopay,2,February,Saturday
2024-02-04,Nasi Padang,23001.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Sunday
2024-02-04,Nasi Padang,11022.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Sunday
2024-02-04,Jajan,6277.0,EXPENSE,Belanja,Gopay,2,February,Sunday
2024-02-04,Parkir,10245.0,EXPENSE,Lain-lain,Dompet Tunai,2,February,Sunday
2024-02-05,Warung Nasi,18681.0,EXPENSE,Makan & Minum,Gopay,2,February,Monday
2024-02-05,GoFood,13271.0,EXPENSE,Makan & Minum,Gopay,2,February,Monday
2024-02-05,Nasi Padang,22455.0,EXPENSE,Makan & Minum,Gopay,2,February,Monday
2024-02-06,Es Teh,21276.0,EXPENSE,Makan & Minum,BCA,2,February,Tuesday
2024-02-06,Minuman,19229.0,EXPENSE,Belanja,Dompet Tunai,2,February,Tuesday
2024-02-07,Minuman,15914.0,EXPENSE,Belanja,Gopay,2,February,Wednesday
2024-02-08,Isi Bensin,26926.0,EXPENSE,Tagihan,Dompet Tunai,2,February,Thursday
2024-02-08,Ongkos,5986.0,EXPENSE,Lain-lain,Dompet Tunai,2,February,Thursday
2024-02-09,Mie Ayam,14248.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Friday
2024-02-10,Print Tugas,13302.0,EXPENSE,Lain-lain,Gopay,2,February,Saturday
2024-02-10,Pulsa,29902.0,EXPENSE,Tagihan,Gopay,2,February,Saturday
2024-02-10,Es Teh,13402.0,EXPENSE,Makan & Minum,Gopay,2,February,Saturday
2024-02-10,Es Teh,15066.0,EXPENSE,Makan & Minum,BCA,2,February,Saturday
2024-02-11,Indomaret,7199.0,EXPENSE,Belanja,Dompet Tunai,2,February,Sunday
2024-02-12,GoFood,11335.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Monday
2024-02-12,Nasi Padang,45938.0,EXPENSE,Makan & Minum,Dompet Tunai,2,February,Monday
2024-02-12,Bensin,31645.0,EXPENSE,Tagihan,Dompet Tunai,2,February,Monday
