Date,Description,Amount,Transaction_Type,Category,Account_Name
2024-05-23,Indomaret Snack,45474.0,EXPENSE,Makan & Minum,Gopay
2024-05-23,Bakso,21351.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-23,Mie Ayam,20702.0,EXPENSE,Makan & Minum,Gopay
2024-05-23,Isi Bensin,26358.0,EXPENSE,Tagihan,Gopay
2024-05-24,Warung Nasi,18910.0,EXPENSE,Makan & Minum,Gopay
2024-05-24,Bakso,19774.0,EXPENSE,Makan & Minum,Gopay
2024-05-25,Nasi Padang,22319.0,EXPENSE,Makan & Minum,BCA
2024-05-25,Nasi Padang,14280.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-26,Nasi Padang,23131.0,EXPENSE,Makan & Minum,BCA
2024-05-26,Fotokopi,7226.0,EXPENSE,Lain-lain,Dompet Tunai
2024-05-27,Kopi,18309.0,EXPENSE,Makan & Minum,BCA
2024-05-27,Snack,18237.0,EXPENSE,Belanja,Dompet Tunai
2024-05-28,Jajan,5915.0,EXPENSE,Belanja,Dompet Tunai
2024-05-28,Indomaret Snack,22063.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-28,Kantin,19337.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-28,Indomaret Snack,12180.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-29,Kantin,17295.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-29,Kantin,38832.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-30,Es Teh,20760.0,EXPENSE,Makan & Minum,Gopay
2024-05-30,Bakso,23044.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-05-30,Indomaret Snack,18570.0,EXPENSE,Makan & Minum,Gopay
2024-05-30,Gorengan,16888.0,EXPENSE,Belanja,Dompet Tunai
2024-05-31,Mie Ayam,14067.0,EXPENSE,Makan & Minum,Gopay
2024-05-31,Bakso,17903.0,EXPENSE,Makan & Minum,Gopay
2024-06-01,Transfer Orang Tua,1170699.0,INCOME,Gaji,Gopay
2024-06-01,Bayar Kost,899454.0,EXPENSE,Tagihan,BCA
2024-06-02,Minuman,8731.0,EXPENSE,Belanja,Dompet Tunai
2024-06-02,Sewa Kost Bulanan,896734.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-02,Kantin,24300.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-02,Uang Bulanan,2059196.0,INCOME,Gaji,Gopay
2024-06-02,Indomaret Snack,12190.0,EXPENSE,Makan & Minum,BCA
2024-06-02,Mie Ayam,13288.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-03,Mie Ayam,11549.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-03,Nasi Padang,23065.0,EXPENSE,Makan & Minum,BCA
2024-06-03,Bensin,32065.0,EXPENSE,Tagihan,Gopay
2024-06-03,Bayar Kost,862861.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-04,Kopi,12322.0,EXPENSE,Makan & Minum,BCA
2024-06-05,Kopi,23328.0,EXPENSE,Makan & Minum,BCA
2024-06-05,Kantin,11610.0,EXPENSE,Makan & Minum,Gopay
2024-06-06,Parkir,3369.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-06,Warung Nasi,25198.0,EXPENSE,Makan & Minum,Gopay
2024-06-06,Bensin,31170.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-06,Kopi,16197.0,EXPENSE,Makan & Minum,BCA
2024-06-06,Indomaret Snack,21037.0,EXPENSE,Makan & Minum,Gopay
2024-06-07,Nasi Padang,23306.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-07,Es Teh,13822.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-07,Indomaret,5909.0,EXPENSE,Belanja,Dompet Tunai
2024-06-08,Indomaret Snack,19389.0,EXPENSE,Makan & Minum,BCA
2024-06-08,Indomaret Snack,42828.0,EXPENSE,Makan & Minum,BCA
2024-06-08,Mie Ayam,11075.0,EXPENSE,Makan & Minum,BCA
2024-06-08,Indomaret,13460.0,EXPENSE,Belanja,Dompet Tunai
2024-06-09,Kantin,21371.0,EXPENSE,Makan & Minum,Gopay
2024-06-09,Ongkos,9581.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-10,Pulsa,29358.0,EXPENSE,Tagihan,Gopay
2024-06-10,Bensin,35317.0,EXPENSE,Tagihan,Gopay
2024-06-10,Warung Nasi,16757.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-10,Indomaret Snack,15363.0,EXPENSE,Makan & Minum,BCA
2024-06-11,GoFood,19806.0,EXPENSE,Makan & Minum,BCA
2024-06-11,Bakso,38254.0,EXPENSE,Makan & Minum,Gopay
2024-06-11,Alfamart,6770.0,EXPENSE,Belanja,Dompet Tunai
2024-06-13,Kantin,18466.0,EXPENSE,Makan & Minum,BCA
2024-06-13,Warung Nasi,24903.0,EXPENSE,Makan & Minum,BCA
2024-06-13,Grab Motor,12453.0,EXPENSE,Lain-lain,Gopay
2024-06-14,Gorengan,8795.0,EXPENSE,Belanja,Gopay
2024-06-14,Grab Motor,5558.0,EXPENSE,Lain-lain,Gopay
2024-06-15,Indomaret Snack,18494.0,EXPENSE,Makan & Minum,Gopay
2024-06-15,Indomaret,6084.0,EXPENSE,Belanja,Dompet Tunai
2024-06-17,Snack,18630.0,EXPENSE,Belanja,Dompet Tunai
2024-06-17,Print Tugas,13849.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-17,Bakso,44526.0,EXPENSE,Makan & Minum,BCA
2024-06-18,Warung Nasi,19977.0,EXPENSE,Makan & Minum,BCA
2024-06-18,Kantin,32443.0,EXPENSE,Makan & Minum,BCA
2024-06-19,Snack,14167.0,EXPENSE,Belanja,Gopay
2024-06-20,Mie Ayam,49793.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-21,Kantin,43682.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-21,GoFood,21857.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-21,Kantin,12156.0,EXPENSE,Makan & Minum,BCA
2024-06-22,Mie Ayam,13005.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-22,Warung Nasi,31602.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-23,Jajan,9881.0,EXPENSE,Belanja,Gopay
2024-06-24,Isi Bensin,33588.0,EXPENSE,Tagihan,Gopay
2024-06-25,Minuman,13053.0,EXPENSE,Belanja,Gopay
2024-06-25,Kantin,16994.0,EXPENSE,Makan & Minum,Gopay
2024-06-26,GoFood,11707.0,EXPENSE,Makan & Minum,Gopay
2024-06-26,Mie Ayam,26436.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-27,Indomaret Snack,11615.0,EXPENSE,Makan & Minum,BCA
2024-06-27,BBM,26246.0,EXPENSE,Tagihan,Dompet Tunai
2024-06-28,Warung Nasi,22794.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-28,Kopi,24479.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-29,Indomaret Snack,20306.0,EXPENSE,Makan & Minum,Gopay
2024-06-29,Cilok,17054.0,EXPENSE,Belanja,Dompet Tunai
2024-06-29,Parkir,13175.0,EXPENSE,Lain-lain,Dompet Tunai
2024-06-30,Kantin,24340.0,EXPENSE,Makan & Minum,Gopay
2024-06-30,Kopi,14674.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-06-30,Grab Motor,6038.0,EXPENSE,Lain-lain,Gopay
2024-07-01,Gorengan,12787.0,EXPENSE,Belanja,Gopay
2024-07-01,Bayar Kost,930242.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-01,Transfer Orang Tua,2196311.0,INCOME,Gaji,Gopay
2024-07-01,Bensin,37017.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-02,Kiriman Ortu,1921584.0,INCOME,Gaji,Gopay
2024-07-02,Kopi,10045.0,EXPENSE,Makan & Minum,Gopay
2024-07-02,Indomaret Snack,11681.0,EXPENSE,Makan & Minum,Gopay
2024-07-02,Sewa Kost Bulanan,921549.0,EXPENSE,Tagihan,BCA
2024-07-03,Kiriman Ortu,2218751.0,INCOME,Gaji,Gopay
2024-07-03,Mie Ayam,12368.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-03,Nasi Padang,18006.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-03,Indomaret Snack,22020.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-03,Snack,12444.0,EXPENSE,Belanja,Dompet Tunai
2024-07-04,Bensin,36161.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-04,Es Teh,21580.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-04,Minuman,16035.0,EXPENSE,Belanja,Dompet Tunai
2024-07-05,Warung Nasi,31215.0,EXPENSE,Makan & Minum,BCA
2024-07-06,Indomaret,14200.0,EXPENSE,Belanja,Dompet Tunai
2024-07-06,Ongkos,8602.0,EXPENSE,Lain-lain,Gopay
2024-07-06,Kopi,47629.0,EXPENSE,Makan & Minum,Gopay
2024-07-07,Cilok,18771.0,EXPENSE,Belanja,Gopay
2024-07-07,Nasi Padang,14511.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-07,Warung Nasi,23009.0,EXPENSE,Makan & Minum,BCA
2024-07-08,Bakso,19000.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-08,Indomaret Snack,23074.0,EXPENSE,Makan & Minum,Gopay
2024-07-08,Es Teh,11643.0,EXPENSE,Makan & Minum,Gopay
2024-07-08,Isi Bensin,35880.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-09,GoFood,21853.0,EXPENSE,Makan & Minum,Gopay
2024-07-09,Grab Motor,10961.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-10,GoFood,18214.0,EXPENSE,Makan & Minum,Gopay
2024-07-10,Indomaret Snack,17777.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-10,Warung Nasi,14338.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-10,Paket Data,27826.0,EXPENSE,Tagihan,Gopay
2024-07-11,Bensin,26621.0,EXPENSE,Tagihan,Gopay
2024-07-11,Snack,13657.0,EXPENSE,Belanja,Dompet Tunai
2024-07-11,Kopi,14987.0,EXPENSE,Makan & Minum,BCA
2024-07-11,Mie Ayam,17648.0,EXPENSE,Makan & Minum,Gopay
2024-07-12,Bakso,44162.0,EXPENSE,Makan & Minum,BCA
2024-07-12,Nasi Padang,37990.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-12,Cilok,17229.0,EXPENSE,Belanja,Gopay
2024-07-13,Kopi,14451.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-13,Gorengan,5262.0,EXPENSE,Belanja,Gopay
2024-07-13,Nasi Padang,24383.0,EXPENSE,Makan & Minum,Gopay
2024-07-13,GoFood,17651.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-15,Grab Motor,6994.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-15,Bakso,14363.0,EXPENSE,Makan & Minum,Gopay
2024-07-15,GoFood,46579.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-15,Indomaret Snack,40557.0,EXPENSE,Makan & Minum,BCA
2024-07-15,Bensin,37790.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-15,Indomaret,13423.0,EXPENSE,Belanja,Gopay
2024-07-15,Dana Darurat,194463.0,INCOME,Goals,BCA
2024-07-16,Cilok,12683.0,EXPENSE,Belanja,Gopay
2024-07-16,GoFood,20811.0,EXPENSE,Makan & Minum,BCA
2024-07-16,GoFood,15313.0,EXPENSE,Makan & Minum,Gopay
2024-07-17,Kopi,22395.0,EXPENSE,Makan & Minum,Gopay
2024-07-17,Gorengan,9987.0,EXPENSE,Belanja,Dompet Tunai
2024-07-18,GoFood,22484.0,EXPENSE,Makan & Minum,Gopay
2024-07-18,Kopi,10510.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-18,BBM,35603.0,EXPENSE,Tagihan,Dompet Tunai
2024-07-18,Print Tugas,4934.0,EXPENSE,Lain-lain,Dompet Tunai
2024-07-19,Es Teh,22458.0,EXPENSE,Makan & Minum,BCA
2024-07-19,Mie Ayam,17053.0,EXPENSE,Makan & Minum,BCA
2024-07-20,Es Teh,41416.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-20,Nasi Padang,46859.0,EXPENSE,Makan & Minum,BCA
2024-07-21,Indomaret Snack,16491.0,EXPENSE,Makan & Minum,BCA
2024-07-21,GoFood,10530.0,EXPENSE,Makan & Minum,Gopay
2024-07-21,Gorengan,10060.0,EXPENSE,Belanja,Dompet Tunai
2024-07-22,Snack,10918.0,EXPENSE,Belanja,Gopay
2024-07-22,Isi Bensin,33530.0,EXPENSE,Tagihan,Gopay
2024-07-22,Kopi,43604.0,EXPENSE,Makan & Minum,Gopay
2024-07-22,Bakso,17882.0,EXPENSE,Makan & Minum,BCA
2024-07-23,Mie Ayam,32468.0,EXPENSE,Makan & Minum,Gopay
2024-07-23,Nasi Padang,36358.0,EXPENSE,Makan & Minum,BCA
2024-07-23,GoFood,14027.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-24,Gorengan,8694.0,EXPENSE,Belanja,Dompet Tunai
2024-07-25,Jajan,6192.0,EXPENSE,Belanja,Gopay
2024-07-25,GoFood,38032.0,EXPENSE,Makan & Minum,Gopay
2024-07-25,Isi Bensin,37354.0,EXPENSE,Tagihan,Gopay
2024-07-26,Nasi Padang,18906.0,EXPENSE,Makan & Minum,Gopay
2024-07-26,Cilok,13537.0,EXPENSE,Belanja,Dompet Tunai
2024-07-26,Es Teh,17058.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-07-27,Cilok,7496.0,EXPENSE,Belanja,Dompet Tunai
2024-07-27,Kantin,19113.0,EXPENSE,Makan & Minum,BCA
2024-07-28,Es Teh,13955.0,EXPENSE,Makan & Minum,BCA
2024-07-28,Bakso,20075.0,EXPENSE,Makan & Minum,BCA
2024-07-28,Cilok,12361.0,EXPENSE,Belanja,Gopay
2024-07-29,Kantin,13014.0,EXPENSE,Makan & Minum,Gopay
2024-07-29,Nasi Padang,18937.0,EXPENSE,Makan & Minum,Gopay
2024-07-29,BBM,38445.0,EXPENSE,Tagihan,Gopay
2024-07-29,Cilok,17097.0,EXPENSE,Belanja,Gopay
2024-07-30,Alfamart,19391.0,EXPENSE,Belanja,Gopay
2024-07-30,Parkir,11409.0,EXPENSE,Lain-lain,Gopay
2024-07-31,Kopi,22847.0,EXPENSE,Makan & Minum,BCA
2024-07-31,Bakso,15678.0,EXPENSE,Makan & Minum,BCA
2024-08-01,Bensin,28844.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-01,Bakso,23943.0,EXPENSE,Makan & Minum,Gopay
2024-08-01,Warung Nasi,21134.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-01,Bakso,17772.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-02,Bakso,18724.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-02,Es Teh,19381.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-02,Indomaret,8895.0,EXPENSE,Belanja,Gopay
2024-08-03,Uang Bulanan,1844805.0,INCOME,Gaji,BCA
2024-08-03,Mie Ayam,18677.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-03,Snack,10171.0,EXPENSE,Belanja,Gopay
2024-08-04,Bayar Kost,947385.0,EXPENSE,Tagihan,Dompet Tunai
2024-08-04,Cilok,12164.0,EXPENSE,Belanja,Gopay
2024-08-05,Bakso,26040.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-05,Kopi,24697.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-05,Mie Ayam,23505.0,EXPENSE,Makan & Minum,BCA
2024-08-06,Kopi,21156.0,EXPENSE,Makan & Minum,BCA
2024-08-06,Snack,5210.0,EXPENSE,Belanja,Dompet Tunai
2024-08-07,Es Teh,21131.0,EXPENSE,Makan & Minum,Gopay
2024-08-08,BBM,38371.0,EXPENSE,Tagihan,Gopay
2024-08-09,Nasi Padang,23904.0,EXPENSE,Makan & Minum,Gopay
2024-08-09,Kantin,12675.0,EXPENSE,Makan & Minum,BCA
2024-08-09,Ongkos,8714.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-10,Warung Nasi,22140.0,EXPENSE,Makan & Minum,BCA
2024-08-10,Es Teh,18776.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-10,Pulsa,16540.0,EXPENSE,Tagihan,Gopay
2024-08-11,Warung Nasi,37048.0,EXPENSE,Makan & Minum,BCA
2024-08-11,Kantin,14805.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-11,Bakso,22225.0,EXPENSE,Makan & Minum,Gopay
2024-08-11,Fotokopi,11585.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-12,Kantin,15579.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-12,Isi Bensin,36939.0,EXPENSE,Tagihan,Gopay
2024-08-12,Mie Ayam,17615.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-12,Nasi Padang,15441.0,EXPENSE,Makan & Minum,Gopay
2024-08-13,Kantin,20531.0,EXPENSE,Makan & Minum,Gopay
2024-08-13,Indomaret Snack,22585.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-13,Alfamart,14021.0,EXPENSE,Belanja,Dompet Tunai
2024-08-14,Bakso,12606.0,EXPENSE,Makan & Minum,Gopay
2024-08-14,Kopi,22936.0,EXPENSE,Makan & Minum,BCA
2024-08-14,Cilok,15337.0,EXPENSE,Belanja,Gopay
2024-08-15,Ongkos,8312.0,EXPENSE,Lain-lain,Dompet Tunai
2024-08-16,Alfamart,18000.0,EXPENSE,Belanja,Dompet Tunai
2024-08-17,Bakso,16172.0,EXPENSE,Makan & Minum,Gopay
2024-08-17,Mie Ayam,19381.0,EXPENSE,Makan & Minum,BCA
2024-08-17,Kopi,13005.0,EXPENSE,Makan & Minum,Gopay
2024-08-18,Grab Motor,9074.0,EXPENSE,Lain-lain,Gopay
2024-08-18,Snack,15878.0,EXPENSE,Belanja,Gopay
2024-08-19,Jajan,15893.0,EXPENSE,Belanja,Gopay
2024-08-19,Mie Ayam,16071.0,EXPENSE,Makan & Minum,Gopay
2024-08-19,Kopi,24977.0,EXPENSE,Makan & Minum,Gopay
2024-08-20,Bakso,23204.0,EXPENSE,Makan & Minum,Gopay
2024-08-20,Mie Ayam,18286.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-20,Warung Nasi,21629.0,EXPENSE,Makan & Minum,Gopay
2024-08-21,Indomaret Snack,15601.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-22,Nasi Padang,23778.0,EXPENSE,Makan & Minum,Gopay
2024-08-24,GoFood,19827.0,EXPENSE,Makan & Minum,BCA
2024-08-24,Jajan,19970.0,EXPENSE,Belanja,Dompet Tunai
2024-08-25,Kopi,22023.0,EXPENSE,Makan & Minum,BCA
2024-08-26,Jajan,11595.0,EXPENSE,Belanja,Gopay
2024-08-26,Kantin,19748.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-26,Nasi Padang,20066.0,EXPENSE,Makan & Minum,BCA
2024-08-26,Kantin,40828.0,EXPENSE,Makan & Minum,Gopay
2024-08-26,Fotokopi,5436.0,EXPENSE,Lain-lain,Gopay
2024-08-27,Bakso,34611.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-28,Es Teh,24007.0,EXPENSE,Makan & Minum,BCA
2024-08-28,Warung Nasi,12669.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-29,Kopi,28166.0,EXPENSE,Makan & Minum,BCA
2024-08-29,Isi Bensin,26253.0,EXPENSE,Tagihan,Gopay
2024-08-29,Print Tugas,10852.0,EXPENSE,Lain-lain,Gopay
2024-08-30,Indomaret Snack,15326.0,EXPENSE,Makan & Minum,BCA
2024-08-30,GoFood,20522.0,EXPENSE,Makan & Minum,BCA
2024-08-31,Mie Ayam,24018.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-08-31,Mie Ayam,20040.0,EXPENSE,Makan & Minum,BCA
2024-09-01,Kopi,23747.0,EXPENSE,Makan & Minum,Gopay
2024-09-02,Bayar Kost,898313.0,EXPENSE,Tagihan,Dompet Tunai
2024-09-02,Alfamart,19704.0,EXPENSE,Belanja,Gopay
2024-09-02,Uang Bulanan,2360348.0,INCOME,Gaji,BCA
2024-09-02,GoFood,19769.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-03,Grab Motor,7927.0,EXPENSE,Lain-lain,Gopay
2024-09-03,Gorengan,18883.0,EXPENSE,Belanja,Gopay
2024-09-03,Sewa Kost Bulanan,942158.0,EXPENSE,Tagihan,BCA
2024-09-03,Indomaret Snack,19118.0,EXPENSE,Makan & Minum,BCA
2024-09-03,Nasi Padang,17428.0,EXPENSE,Makan & Minum,BCA
2024-09-03,Es Teh,14881.0,EXPENSE,Makan & Minum,BCA
2024-09-04,Kopi,12945.0,EXPENSE,Makan & Minum,BCA
2024-09-05,Bakso,10878.0,EXPENSE,Makan & Minum,Gopay
2024-09-05,GoFood,14795.0,EXPENSE,Makan & Minum,BCA
2024-09-05,BBM,39840.0,EXPENSE,Tagihan,Dompet Tunai
2024-09-06,Snack,6450.0,EXPENSE,Belanja,Dompet Tunai
2024-09-07,Kopi,10905.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-07,Indomaret Snack,14541.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-07,Minuman,12264.0,EXPENSE,Belanja,Dompet Tunai
2024-09-08,Minuman,6385.0,EXPENSE,Belanja,Dompet Tunai
2024-09-08,Bakso,10086.0,EXPENSE,Makan & Minum,BCA
2024-09-08,Nasi Padang,13637.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-08,Kopi,24321.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-09,Kantin,26346.0,EXPENSE,Makan & Minum,Gopay
2024-09-09,Bensin,30704.0,EXPENSE,Tagihan,Gopay
2024-09-09,Jajan,12321.0,EXPENSE,Belanja,Dompet Tunai
2024-09-10,Snack,18876.0,EXPENSE,Belanja,Gopay
2024-09-10,Spotify,21675.0,EXPENSE,Tagihan,BCA
2024-09-12,Kopi,24437.0,EXPENSE,Makan & Minum,Gopay
2024-09-12,Jajan,18178.0,EXPENSE,Belanja,Dompet Tunai
2024-09-13,Warung Nasi,18859.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-13,Kantin,23083.0,EXPENSE,Makan & Minum,Gopay
2024-09-13,Mie Ayam,15199.0,EXPENSE,Makan & Minum,BCA
2024-09-14,Minuman,18393.0,EXPENSE,Belanja,Gopay
2024-09-15,Dana Darurat,161593.0,INCOME,Goals,BCA
2024-09-15,Indomaret Snack,28281.0,EXPENSE,Makan & Minum,BCA
2024-09-15,Mie Ayam,10168.0,EXPENSE,Makan & Minum,Gopay
2024-09-15,Bakso,12570.0,EXPENSE,Makan & Minum,Gopay
2024-09-16,Isi Bensin,31158.0,EXPENSE,Tagihan,Dompet Tunai
2024-09-16,Minuman,6090.0,EXPENSE,Belanja,Dompet Tunai
2024-09-17,Bakso,20653.0,EXPENSE,Makan & Minum,BCA
2024-09-17,Es Teh,11597.0,EXPENSE,Makan & Minum,BCA
2024-09-17,Print Tugas,3153.0,EXPENSE,Lain-lain,Dompet Tunai
2024-09-18,Snack,19447.0,EXPENSE,Belanja,Dompet Tunai
2024-09-19,Warung Nasi,16651.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-19,Nasi Padang,24286.0,EXPENSE,Makan & Minum,BCA
2024-09-19,Jajan,5050.0,EXPENSE,Belanja,Gopay
2024-09-19,Parkir,10363.0,EXPENSE,Lain-lain,Dompet Tunai
2024-09-20,Nasi Padang,20836.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-20,Alfamart,6985.0,EXPENSE,Belanja,Gopay
2024-09-20,Kopi,16761.0,EXPENSE,Makan & Minum,BCA
2024-09-21,Indomaret Snack,24351.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-21,Alfamart,7610.0,EXPENSE,Belanja,Gopay
2024-09-22,Bakso,18066.0,EXPENSE,Makan & Minum,Gopay
2024-09-22,Kantin,14671.0,EXPENSE,Makan & Minum,Gopay
2024-09-22,Es Teh,44655.0,EXPENSE,Makan & Minum,Gopay
2024-09-22,Minuman,16749.0,EXPENSE,Belanja,Dompet Tunai
2024-09-22,Fotokopi,6721.0,EXPENSE,Lain-lain,Gopay
2024-09-23,Alfamart,19790.0,EXPENSE,Belanja,Dompet Tunai
2024-09-23,Mie Ayam,10763.0,EXPENSE,Makan & Minum,Gopay
2024-09-23,Mie Ayam,37373.0,EXPENSE,Makan & Minum,Gopay
2024-09-23,Mie Ayam,15054.0,EXPENSE,Makan & Minum,BCA
2024-09-23,Bensin,32842.0,EXPENSE,Tagihan,Dompet Tunai
2024-09-24,Gorengan,11918.0,EXPENSE,Belanja,Gopay
2024-09-24,Bakso,17929.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-24,Es Teh,22675.0,EXPENSE,Makan & Minum,BCA
2024-09-25,Kantin,14335.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-25,Kopi,34220.0,EXPENSE,Makan & Minum,BCA
2024-09-25,Minuman,16828.0,EXPENSE,Belanja,Gopay
2024-09-25,Fotokopi,10720.0,EXPENSE,Lain-lain,Gopay
2024-09-26,Kopi,21138.0,EXPENSE,Makan & Minum,BCA
2024-09-26,Kantin,24084.0,EXPENSE,Makan & Minum,BCA
2024-09-26,Fotokopi,5879.0,EXPENSE,Lain-lain,Gopay
2024-09-27,Cilok,13401.0,EXPENSE,Belanja,Dompet Tunai
2024-09-29,Warung Nasi,13542.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-29,Grab Motor,9079.0,EXPENSE,Lain-lain,Gopay
2024-09-29,Bakso,16680.0,EXPENSE,Makan & Minum,BCA
2024-09-30,Es Teh,20045.0,EXPENSE,Makan & Minum,Gopay
2024-09-30,Nasi Padang,11126.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-09-30,Es Teh,14116.0,EXPENSE,Makan & Minum,BCA
2024-09-30,Bensin,30786.0,EXPENSE,Tagihan,Dompet Tunai
2024-09-30,Parkir,11749.0,EXPENSE,Lain-lain,Dompet Tunai
2024-10-01,Kantin,19105.0,EXPENSE,Makan & Minum,Gopay
2024-10-01,Es Teh,20554.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-02,Minuman,13180.0,EXPENSE,Belanja,Dompet Tunai
2024-10-02,Transfer Orang Tua,2144615.0,INCOME,Gaji,BCA
2024-10-03,Mie Ayam,11579.0,EXPENSE,Makan & Minum,Gopay
2024-10-03,BBM,29341.0,EXPENSE,Tagihan,Dompet Tunai
2024-10-03,Uang Bulanan,2259417.0,INCOME,Gaji,BCA
2024-10-03,Bakso,45381.0,EXPENSE,Makan & Minum,BCA
2024-10-03,Indomaret,11989.0,EXPENSE,Belanja,Dompet Tunai
2024-10-04,Gorengan,11084.0,EXPENSE,Belanja,Gopay
2024-10-05,Fotokopi,9054.0,EXPENSE,Lain-lain,Gopay
2024-10-05,Kantin,22619.0,EXPENSE,Makan & Minum,Gopay
2024-10-05,Sewa Kost Bulanan,888787.0,EXPENSE,Tagihan,BCA
2024-10-06,Kopi,18239.0,EXPENSE,Makan & Minum,BCA
2024-10-06,Indomaret,19011.0,EXPENSE,Belanja,Gopay
2024-10-07,Kantin,14952.0,EXPENSE,Makan & Minum,Gopay
2024-10-07,Es Teh,27852.0,EXPENSE,Makan & Minum,Dompet Tunai
2024-10-07,Mie Ayam,24371.0,EXPENSE,Makan & Minum,BCA
